value,word
NEG,게/EC;무섭/VA;ㄴ/ETM
NEUT,게/EC;묻어나/VV
POS,게/EC;발흥/NNG
POS,게/EC;발흥/NNG;하/XSV
NEG,게/EC;버티/VV
NEG,게/EC;버티/VV;ㄴ/ETM
NEG,게/EC;부족/NNG
NEG,게/EC;부족/NNG;하/XSA
NEUT,게/EC;붙/VV
POS,게/EC;사/VV
POS,게/EC;사용/NNG
POS,게/EC;사용/NNG;되/XSV
POS,게/EC;살/VV
POS,게/EC;살/VV;아/EC
POS,게/EC;생각/NNG
POS,게/EC;생각/NNG;하/XSV
POS,게/EC;성취/NNG
POS,게/EC;성취/NNG;하/XSV
NEG,게/EC;승진/NNG
NEG,게/EC;승진/NNG;하/XSV
POS,게/EC;시작/NNG
POS,게/EC;시작/NNG;하/XSV
NEG,게/EC;쓰/VV
NEG,게/EC;쓰/VV;는/ETM
POS,게/EC;아름답/VA
NEG,게/EC;여기/VV
POS,게/EC;옥살이/NNG
POS,게/EC;옥살이/NNG;를/JKO
POS,게/EC;웃/VV
NEG,게/EC;위협/NNG
NEG,게/EC;위협/NNG;받/VV
NEG,게/EC;의식/NNG
NEG,게/EC;의식/NNG;하/XSV
POS,게/EC;의지/NNG
POS,게/EC;의지/NNG;하/XSV
POS,게/EC;이/VCP
POS,게/EC;이/VCP;든/EC
NEG,게/EC;이기/NNG
NEG,게/EC;이기/NNG;적/XSN
POS,게/EC;이루/VV
POS,게/EC;이루/VV;어/EC
POS,게/EC;인기/NNG
POS,게/EC;조명/NNG
POS,게/EC;조명/NNG;하/XSV
POS,게/EC;좋/VA
POS,게/EC;좋/VA;아/EC
POS,게/EC;주례/NNG
POS,게/EC;주례/NNG;를/JKO
POS,게/EC;준수/NNG
POS,게/EC;준수/NNG;하/XSV
NEG,게/EC;찢어지/VV
POS,게/EC;참여/NNG
POS,게/EC;참여/NNG;하/XSV
POS,게/EC;철학/NNG
POS,게/EC;철학/NNG;이야기/NNG
POS,게/EC;팔/VV
POS,게/EC;팔/VV;ㅂ니다/EC
POS,게/EC;풀어지/VV
NEG,게/EC;하/VV
NEG,게/EC;하/VV;여/EC
POS,게/EC;하/VX
NEG,게/EC;하/VX;ㄴ/ETM
POS,게/EC;하/VX;는/ETM
NEG,게/EC;하/VX;ㄹ/ETM
POS,게/EC;하/VX;아/EC
POS,게/EC;행복/NNG
POS,게/EC;행복/NNG;을/JKO
None,게다가/MAG
None,게든/EC
NEG,게양/NNG
NEG,게양/NNG;률/XSN
NEG,게양/NNG;률/XSN;을/JKO
NEG,게을리/MAG
NEG,게을리/MAG;하/XSV
NEG,게을리/MAG;하/XSV;시/EP
POS,게임/NNG
POS,게임/NNG;의/JKG
POS,게임/NNG;의/JKG;법칙/NNG
None,겠/EP
NEG,겠/EP;네요/EF
None,겠/EP;느냐/EC
NEG,겠/EP;느냐고/EC
NEG,겠/EP;느냐고/EC;못/MAG
POS,겠/EP;느냐고/EC;스스로/NNG
NEUT,겠/EP;다/EC
POS,겠/EP;다/EF
NEG,겠/EP;다고/EC
NEUT,겠/EP;다고/EC;마음먹/VV
NEG,겠/EP;다고/EC;생각/NNG
NEG,겠/EP;다고/EC;팔/VV
POS,겠/EP;다는/ETM
POS,겠/EP;다는/ETM;꿈/NNG
POS,겠/EP;다는/ETM;뜻/NNG
NEG,겠/EP;다는/ETM;생각/NNG
POS,겠/EP;습니까/EF
NEUT,겠/EP;어/EF
NEG,겠/EP;지요/EF
POS,겨냥/NNG
NEG,겨우/MAG
POS,겨울/NNG
POS,겨울/NNG;에/JKB
POS,겨울/NNG;에/JKB;는/JX
POS,격/NNB
POS,격/NNB;을/JKO
POS,격/NNB;을/JKO;높이/VV
POS,격려/NNG
POS,격려/NNG;하/XSV
POS,격려/NNG;하/XSV;았/EP
POS,격상/NNG
POS,격차/NNG
POS,격차/NNG;해소/NNG
POS,격차/NNG;해소/NNG;노력/NNG
NEG,겪/VV
NEG,겪/VV;는/ETM
NEG,겪/VV;는/ETM;경우/NNG
POS,견디/VV
POS,견디/VV;어/EC
POS,견디/VV;어/EC;오/VX
POS,견디/VV;어라/EF
COMP,견해/NNG
COMP,견해/NNG;를/JKO
COMP,견해/NNG;를/JKO;밝히/VV
POS,결/NNG
NEG,결국/NNG
NEG,결국/NNG;죽/VV
NEG,결국/NNG;죽/VV;게/EC
NEG,결단/NNG
NEG,결단/NNG;을/JKO
NEG,결단/NNG;을/JKO;두/VV
NEG,결론/NNG
POS,결론/NNG;을/JKO
POS,결론/NNG;을/JKO;내리/VV
POS,결속/NNG
POS,결속/NNG;하/XSV
NEG,결심/NNG
NEG,결심/NNG;을/JKO
NEG,결심/NNG;을/JKO;뒤흔들/VV
NEG,결심/NNG;을/JKO;하/VV
POS,결심/NNG;하/XSV
NEG,결여/NNG
NEG,결여/NNG;되/XSV
NEG,결여/NNG;의/JKG
NEG,결여/NNG;의/JKG;표상/NNG
POS,결의/NNG
POS,결의/NNG;하/XSV
COMP,결정/NNG
NEG,결정/NNG;을/JKO
NEG,결정/NNG;을/JKO;받/VV
COMP,결정/NNG;적/XSN
COMP,결정/NNG;적/XSN;단서/NNG
POS,결집/NNG
POS,결집/NNG;하/XSV
None,결코/MAG
POS,결코/MAG;쓰러지/VV
POS,결코/MAG;쓰러지/VV;지/EC
NEG,결함/NNG
NEG,결함/NNG;이/JKS
NEG,결함/NNG;이/JKS;있/VV
NEG,결혼/NNG
NEG,결혼/NNG;도/JX
NEG,결혼/NNG;도/JX;세상/NNG
POS,결혼/NNG;에/JKB
POS,결혼/NNG;에/JKB;대하/VV
NEG,결혼/NNG;을/JKO
NEG,결혼/NNG;을/JKO;꿈꾸/VV
NEUT,결혼/NNG;전/NNG
NEUT,결혼/NNG;전/NNG;에/JKB
POS,결혼식/NNG
POS,결혼식/NNG;에/JKB
POS,결혼식/NNG;에/JKB;서로/MAG
POS,겹치/VV
NEG,경각심/NNG
NEG,경각심/NNG;이/JKS
NEG,경각심/NNG;이/JKS;부각/NNG
NEG,경고/NNG
NEG,경고/NNG;하/XSV
POS,경보/NNG
POS,경보/NNG;도/JX
NEUT,경색/NNG
NEUT,경우/NNG
NEG,경우/NNG;가/JKS
NEG,경우/NNG;가/JKS;적/VA
NEUT,경우/NNG;뇌/NNG
NEUT,경우/NNG;뇌/NNG;신경/NNG
NEG,경쟁/NNG
NEG,경쟁/NNG;심리/NNG
POS,경쟁/NNG;이/JKS
POS,경쟁/NNG;이/JKS;치열/NNG
NEG,경제/NNG
NEG,경제/NNG;범죄/NNG
NEUT,경제/NNG;성/XSN
NEG,경제/NNG;적/XSN
NEG,경제/NNG;적/XSN;궁핍/NNG
POS,경제/NNG;정책/NNG
POS,경제/NNG;제재/NNG
POS,경제/NNG;제재/NNG;를/JKO
POS,경제력/NNG
POS,경제력/NNG;이/JKS
POS,경제력/NNG;이/JKS;있/VA
POS,경주/NNP
POS,경주/NNP;탐방/NNG
NEG,경지/NNG
NEG,경지/NNG;의/JKG
NEG,경지/NNG;의/JKG;예술/NNG
POS,경직/NNG
POS,경직/NNG;성/XSN
POS,경직/NNG;성/XSN;과/JC
NEG,경향/NNG
POS,경향/NNG;을/JKO
POS,경향/NNG;을/JKO;약화/NNG
NEG,경향/NNG;이/JKS
NEG,경향/NNG;이/JKS;있/VV
POS,경험/NNG
POS,경험/NNG;을/JKO
POS,경험/NNG;을/JKO;공유/NNG
POS,경험/NNG;이/JKS
POS,경험/NNG;이/JKS;비슷/XR
POS,곁/NNG
POS,곁/NNG;으로/JKB
POS,곁/NNG;을/JKO
POS,곁/NNG;을/JKO;떠나/VV
NEUT,곁들이/VV
POS,계/XSN
POS,계/XSN;가/JKS
POS,계/XSN;가/JKS;주장/NNG
POS,계/XSN;에서/JKB
POS,계/XSN;에서/JKB;는/JX
POS,계/XSN;에서/JKB;잔뼈/NNG
POS,계/XSN;최대/NNG
POS,계/XSN;최대/NNG;의/JKG
POS,계기/NNG
POS,계기/NNG;가/JKC
POS,계기/NNG;가/JKC;되/VV
POS,계기/NNG;로/JKB
POS,계기/NNG;로/JKB;국내/NNG
NEG,계속/MAG
NEG,계속/MAG;정체/NNG
NEG,계속/MAG;정체/NNG;상태/NNG
COMP,계속/NNG
COMP,계속/NNG;하/XSV
NEUT,계속/NNG;하/XSV;겠/EP
NEUT,계통/NNG
NEUT,계통/NNG;의/JKG
NEUT,계통/NNG;의/JKG;질환/NNG
POS,계획/NNG
POS,계획/NNG;을/JKO
POS,계획/NNG;을/JKO;발표/NNG
POS,계획/NNG;을/JKO;세우/VV
POS,계획/NNG;을/JKO;잡/VV
POS,계획/NNG;이/VCP
POS,계획/NNG;하/XSV
POS,고*/EC
POS,고*/EC;견디/VV
POS,고*/EC;견디/VV;어/EC
POS,고/EC
NEG,고/EC;걷/VV
NEG,고/EC;걷/VV;어/EC
POS,고/EC;견디/VV
POS,고/EC;견디/VV;어라/EF
NEG,고/EC;공연/NNG
NEG,고/EC;괴로워하/VV
NEG,고/EC;괴로워하/VV;았/EP
NEUT,고/EC;귀/NNG
NEUT,고/EC;귀/NNG;가/JKS
POS,고/EC;그동안/NNG
POS,고/EC;그동안/NNG;이루/VV
POS,고/EC;나/VX
POS,고/EC;나/VX;니까/EC
POS,고/EC;나가/VV
POS,고/EC;나가/VV;지/EC
POS,고/EC;나서/VV
POS,고/EC;나서/VV;기/ETN
COMP,고/EC;나오/VV
POS,고/EC;나중/NNG
POS,고/EC;나중/NNG;에/JKB
NEG,고/EC;는/JX
NEG,고/EC;는/JX;혀/NNG
POS,고/EC;다가가/VV
POS,고/EC;다가가/VV;려고/EC
POS,고/EC;들어가/VV
POS,고/EC;들어가/VV;는/ETM
POS,고/EC;또는/MAG
POS,고/EC;또는/MAG;공짜/NNG
NEG,고/EC;만/JX
NEG,고/EC;만/JX;보/VV
None,고/EC;말/VX
None,고/EC;말/VX;ㄹ/ETM
POS,고/EC;맛/NNG
POS,고/EC;맛/NNG;있/VV
NEG,고/EC;먹/VV
NEG,고/EC;먹/VV;고/EC
POS,고/EC;면허/NNG
POS,고/EC;면허/NNG;를/JKO
POS,고/EC;몸살/NNG
POS,고/EC;몸살/NNG;을/JKO
NEG,고/EC;물/NNG
NEG,고/EC;물/NNG;속/NNG
NEG,고/EC;믿/VV
NEG,고/EC;믿/VV;으시/EP
NEG,고/EC;번들번들/MAG
NEG,고/EC;번들번들/MAG;하/XSV
None,고/EC;보/VX
NEG,고/EC;사/VV
NEG,고/EC;사/VV;느라/EC
NEG,고/EC;살/VV
NEG,고/EC;살/VV;ㄴ다는/ETM
NEG,고/EC;살/VV;았/EP
NEG,고/EC;손/NNG
NEG,고/EC;손/NNG;으로/JKB
POS,고/EC;수미산/NNP
POS,고/EC;수미산/NNP;을/JKO
POS,고/EC;싶/VX
NEG,고/EC;싶/VX;다는/ETM
POS,고/EC;싶/VX;습니다/EF
POS,고/EC;싶/VX;어/EC
COMP,고/EC;싶/VX;어/EF
POS,고/EC;싶/VX;어요/EF
NEG,고/EC;싶/VX;었/EP
NEUT,고/EC;싶/VX;은/ETM
NEG,고/EC;싸움/NNG
NEG,고/EC;싸움/NNG;을/JKO
POS,고/EC;쓸쓸/XR
POS,고/EC;쓸쓸/XR;하/XSA
NEG,고/EC;약혼/NNG
NEG,고/EC;약혼/NNG;까지/JX
NEG,고/EC;양심/NNG
NEG,고/EC;양심/NNG;의/JKG
NEG,고/EC;얼마나/MAG
NEG,고/EC;얼마나/MAG;오랜/MM
POS,고/EC;역사/NNG
POS,고/EC;역사/NNG;의/JKG
POS,고/EC;예술/NNG
POS,고/EC;예술/NNG;적/XSN
NEUT,고/EC;오/VX
NEUT,고/EC;오/VX;았/EP
POS,고/EC;외롭/VA
POS,고/EC;외롭/VA;었/EP
NEG,고/EC;욕망/NNG
NEG,고/EC;욕망/NNG;을/JKO
NEG,고/EC;용서/NNG
NEG,고/EC;용서/NNG;하/XSV
POS,고/EC;울리/VV
NEG,고/EC;이/MM
NEG,고/EC;이/MM;지구/NNG
POS,고/EC;익숙/XR
POS,고/EC;익숙/XR;하/XSA
POS,고/EC;있/VA
POS,고/EC;있/VA;는/ETM
NEG,고/EC;있/VX
NEG,고/EC;있/VX;는/ETM
NEUT,고/EC;있/VX;는데/EC
NEG,고/EC;있/VX;다/EF
NEG,고/EC;있/VX;습니다/EF
NEG,고/EC;있/VX;었/EP
NEG,고/EC;자/VV
NEG,고/EC;자/VV;는/ETM
NEUT,고/EC;자라/VV
NEUT,고/EC;자라/VV;ㄹ까/EF
NEG,고/EC;정들/VV
NEG,고/EC;정들/VV;ㄴ/ETM
POS,고/EC;존재/NNG
POS,고/EC;존재/NNG;이유/NNG
POS,고/EC;좋/VA
POS,고/EC;좋/VA;은/ETM
POS,고/EC;즐기/VV
NEG,고/EC;최고/NNG
NEUT,고/EC;토하/VV
NEUT,고/EC;토하/VV;고/EC
POS,고/EC;하/VX
POS,고/EC;하/VX;는/ETM
POS,고/EC;해외/NNG
POS,고/EC;해외/NNG;시장/NNG
NEG,고/EC;허둥대/VV
NEUT,고/EC;화장실/NNG
NEUT,고/EC;화장실/NNG;을/JKO
NEG,고/EC;휴식/NNG
NEG,고/EC;휴식/NNG;참/NNG
POS,고/JKQ
POS,고/JKQ;강조/NNG
POS,고/JKQ;강조/NNG;하/XSV
POS,고/JKQ;기뻐하/VV
POS,고/JKQ;다짐/NNG
POS,고/JKQ;다짐/NNG;하/XSV
POS,고/JKQ;답변/NNG
POS,고/JKQ;답변/NNG;하/XSV
POS,고/JKQ;답하/VV
NEG,고/JKQ;말/NNG
NEG,고/JKQ;말/NNG;하/XSV
NEG,고/JKQ;밝히/VV
NEUT,고/JKQ;정의/NNG
NEUT,고/JKQ;정의/NNG;하/XSV
NEG,고/JKQ;주장/NNG
NEG,고/JKQ;주장/NNG;하/XSV
NEG,고/JKQ;지적/NNG
NEG,고/JKQ;지적/NNG;하/XSV
NEG,고/JKQ;통첩/NNG
NEG,고/JKQ;통첩/NNG;하/XSV
NEG,고/JKQ;평가/NNG
NEG,고/JKQ;평가/NNG;하/XSV
POS,고/JKQ;호소/NNG
POS,고/JKQ;호소/NNG;하/XSV
POS,고/XPN
POS,고/XPN;품질/NNG
POS,고/XPN;품질/NNG;유지/NNG
NEG,고갈/NNG
NEG,고갈/NNG;상태/NNG
NEG,고개/NNG
NEG,고개/NNG;를/JKO
POS,고개/NNG;를/JKO;끄덕이/VV
NEG,고개/NNG;를/JKO;절레절레/MAG
POS,고객/NNG
POS,고객/NNG;들/XSN
POS,고객/NNG;들/XSN;에게/JKB
POS,고구려/NNP
POS,고구려/NNP;벽화/NNG
POS,고구려/NNP;벽화/NNG;를/JKO
NEG,고급/NNG
NEG,고급/NNG;화/XSN
NEUT,고기/NNG
NEUT,고기/NNG;와/JC
NEUT,고기/NNG;와/JC;생선/NNG
POS,고달프/VA
POS,고달프/VA;ㄴ/ETM
POS,고달프/VA;ㄴ/ETM;삶/NNG
POS,고대/NNG
POS,고대/NNG;하/XSV
COMP,고도/NNG
COMP,고도/NNG;를/JKO
COMP,고도/NNG;를/JKO;떠나/VV
NEG,고독/NNG
NEG,고독/NNG;하/XSA
NEG,고되/VA
POS,고루/XR
POS,고루/XR;하/XSA
POS,고루/XR;하/XSA;ㄴ/ETM
NEG,고르/VA
NEG,고르/VA;지/EC
NEG,고르/VA;지/EC;못하/VX
NEG,고리타분/XR
NEG,고리타분/XR;하/XSA
NEG,고리타분/XR;하/XSA;게/EC
NEG,고립/NNG
NEG,고립/NNG;되/XSV
NEG,고립/NNG;되/XSV;어/EC
NEG,고립무원/NNG
NEG,고립무원/NNG;속/NNG
NEG,고립무원/NNG;속/NNG;에서/JKB
POS,고마움/NNG
POS,고마움/NNG;깨닫/VV
POS,고마움/NNG;을/JKO
POS,고마움/NNG;을/JKO;전하/VV
NEG,고무/NNG
NEG,고무/NNG;밴드/NNG
NEG,고무/NNG;밴드/NNG;가/JKS
POS,고무/NNG;적/XSN
POS,고무/NNG;적/XSN;이/VCP
NEG,고민/NNG
POS,고민/NNG;에/JKB
POS,고민/NNG;에/JKB;도움/NNG
NEG,고민/NNG;하/XSV
NEG,고발/NNG
NEG,고발/NNG;건수/NNG
NEG,고발/NNG;건수/NNG;가/JKS
None,고백/NNG
None,고백/NNG;하/XSV
None,고백/NNG;하/XSV;건대/EC
POS,고비/NNG
POS,고비/NNG;를/JKO
POS,고비/NNG;를/JKO;넘기/VV
NEG,고삐/NNG
NEG,고삐/NNG;가/JKS
NEG,고삐/NNG;가/JKS;풀리/VV
NEG,고심/NNG
NEG,고심/NNG;하/XSV
POS,고액/NNG
POS,고액/NNG;과외/NNG
POS,고액/NNG;과외/NNG;는/JX
POS,고양/NNG
POS,고양/NNG;시키/XSV
POS,고유/NNG
POS,고유/NNG;건축/NNG
POS,고유/NNG;건축/NNG;양식/NNG
NEG,고육지책/NNG
NEG,고육책/NNG
NEG,고이/VV
None,고자/EC
None,고자/EC;하/VX
NEG,고장/NNG
NEG,고장/NNG;나/VV
NEG,고조/NNG
NEG,고조/NNG;되/XSV
NEG,고질/NNG
NEG,고질/NNG;적/XSN
NEG,고질/NNG;적/XSN;문제/NNG
NEG,고질/NNG;화/XSN
NEG,고질/NNG;화/XSN;되/XSV
NEG,고질병/NNG
NEG,고집/NNG
NEG,고집/NNG;하/XSV
POS,고충/NNG
POS,고충/NNG;을/JKO
POS,고충/NNG;을/JKO;덜/VV
NEG,고층/NNG
NEG,고층/NNG;아파트/NNG
NEG,고층/NNG;아파트/NNG;숲/NNG
NEUT,고치/VV
NEUT,고치/VV;는/ETM
NEUT,고치/VV;는/ETM;등/NNB
NEG,고통/NNG
NEG,고통/NNG;을/JKO
NEG,고통/NNG;을/JKO;겪/VV
NEG,고통/NNG;을/JKO;주/VV
NEG,고통/NNG;이/JKS
NEG,고통/NNG;이/JKS;생기/VV
POS,고향/NNG
POS,고향/NNG;으로/JKB
NEG,곡/NNG
NEG,곡/NNG;이/JKS
NEG,곡/NNG;이/JKS;흐르/VV
NEG,곤란/NNG
NEG,곤란/NNG;하/XSA
NEUT,곤란/NNG;하/XSA;거나/EC
NEG,곤란/NNG;하/XSA;ㄴ/ETM
NEG,곤란/NNG;하/XSA;아/EC
NEG,곤혹/NNG
NEG,곤혹/NNG;스럽/XSA
NEG,곤혹/NNG;스럽/XSA;ㄴ/ETM
NEG,곧/MAG
NEG,곧/MAG;파멸/NNG
NEG,곧/MAG;파멸/NNG;직전/NNG
NEG,골/NNG
NEG,골/NNG;이/JKS
NEG,골/NNG;이/JKS;점점/MAG
POS,골고루/MAG
POS,골고루/MAG;녹/VV
POS,골고루/MAG;녹/VV;아/EC
POS,골절/NNG
POS,골절/NNG;되/XSV
POS,골절/NNG;되/XSV;ㄴ/ETM
NEG,골치/NNG
NEG,골치/NNG;아프/VA
NEG,곰/NNG
POS,곳/NNG
COMP,곳/NNG;에/JKB
COMP,곳/NNG;에/JKB;어떤/MM
POS,곳/NNG;에/JKB;향하/VV
POS,곳/NNG;에서/JKB
POS,곳/NNG;에서/JKB;도/JX
POS,곳/NNG;에서/JKB;항상/MAG
NEUT,곳/NNG;을/JKO
NEUT,곳/NNG;을/JKO;넘어서/VV
NEG,곳/NNG;이/JKS
NEG,곳/NNG;이/JKS;크/VA
POS,공간/NNG
POS,공간/NNG;에서/JKB
POS,공간/NNG;에서/JKB;의/JKG
POS,공간/NNG;이/JKS
POS,공간/NNG;이/JKS;전시장/NNG
POS,공감/NNG
POS,공감/NNG;과/JC
POS,공감/NNG;과/JC;통찰/NNG
POS,공감/NNG;하/XSV
POS,공감대/NNG
POS,공감대/NNG;바탕/NNG
POS,공급/NNG
POS,공급/NNG;하/XSV
POS,공기/NNG
POS,공기/NNG;가/JKS
POS,공기/NNG;가/JKS;얼마나/MAG
POS,공동체/NNG
POS,공멸/NNG
POS,공멸/NNG;하/XSV
POS,공멸/NNG;하/XSV;ㄴ다는/ETM
NEG,공백/NNG
POS,공백/NNG;을/JKO
POS,공백/NNG;을/JKO;메우/VV
NEG,공백/NNG;이/JKS
NEG,공백/NNG;이/JKS;생기/VV
NEG,공부/NNG
NEG,공부/NNG;를/JKO
NEG,공부/NNG;를/JKO;더/MAG
NEG,공부/NNG;싫/VA
NEG,공부/NNG;싫/VA;은/ETM
POS,공부/NNG;하/XSV
POS,공부/NNG;하/XSV;는/ETM
NEG,공산/NNG
NEG,공산/NNG;은/JX
NEG,공산/NNG;은/JX;크/VA
NEG,공상/NNG
NEG,공식/NNG
NEG,공식/NNG;입장/NNG
NEG,공식/NNG;입장/NNG;이/VCP
NEG,공식/NNG;협의/NNG
NEG,공식/NNG;협의/NNG;를/JKO
NEG,공연/NNG
POS,공연/NNG;물/NNG
POS,공연/NNG;물/NNG;로/JKB
NEG,공연/XR
NEG,공연/XR;하/XSA
NEG,공연/XR;하/XSA;ㄴ/ETM
POS,공유/NNG
POS,공유/NNG;하/XSV
NEG,공장/NNG
NEG,공장/NNG;공장장/NNG
NEG,공장/NNG;공장장/NNG;님/XSN
NEG,공장장/NNG
NEG,공장장/NNG;님/XSN
NEG,공장장/NNG;님/XSN;들/XSN
POS,공조/NNG
POS,공존/NNG
POS,공존/NNG;의/JKG
POS,공존/NNG;의/JKG;길/NNG
POS,공짜/NNG
POS,공짜/NNG;로/JKB
NEG,공통/NNG
NEG,공통/NNG;되/XSV
NEG,공통/NNG;되/XSV;ㄴ/ETM
NEG,공포/NNG
NEG,공포/NNG;로부터/JKB
NEG,공포/NNG;로부터/JKB;자유/NNG
POS,공포/NNG;와/JC
POS,공포/NNG;와/JC;암흑/NNG
POS,공화국/NNG
NEG,과*/JKB
NEG,과*/JKB;공식/NNG
NEG,과*/JKB;공식/NNG;협의/NNG
POS,과*/JKB;영화/NNG
POS,과*/JKB;영화/NNG;와/JC
POS,과/JC
POS,과/JC;결혼/NNG
POS,과/JC;결혼/NNG;에/JKB
POS,과/JC;경험/NNG
POS,과/JC;경험/NNG;을/JKO
NEG,과/JC;고통/NNG
NEG,과/JC;고통/NNG;이/JKS
POS,과/JC;그/MM
POS,과/JC;그/MM;주변/NNG
NEUT,과/JC;나비/NNG
NEUT,과/JC;나비/NNG;와/JC
POS,과/JC;마음/NNG
POS,과/JC;마음/NNG;을/JKO
POS,과/JC;미국/NNP
POS,과/JC;미국/NNP;보다/JKB
NEG,과/JC;반복/NNG
NEG,과/JC;반복/NNG;은/JX
POS,과/JC;색/NNG
POS,과/JC;색/NNG;을/JKO
NEG,과/JC;생물/NNG
NEG,과/JC;생물/NNG;해적/NNG
NEG,과/JC;알코올/NNG
NEG,과/JC;알코올/NNG;중독/NNG
COMP,과/JC;약간/NNG
COMP,과/JC;약간/NNG;의/JKG
POS,과/JC;영화/NNG
POS,과/JC;예술/NNG
POS,과/JC;예술/NNG;의/JKG
POS,과/JC;유치원/NNG
POS,과/JC;유치원/NNG;어린이/NNG
NEG,과/JC;일반/NNG
NEG,과/JC;일반/NNG;적/XSN
POS,과/JC;절대주의/NNG
POS,과/JC;절대주의/NNG;에서/JKB
NEG,과/JC;죄의식/NNG
NEG,과/JC;죄의식/NNG;의/JKG
NEG,과/JC;지방/NNG
NEG,과/JC;지방/NNG;을/JKO
POS,과/JC;축소/NNG
POS,과/JC;축소/NNG;형/XSN
POS,과/JC;카메라/NNG
POS,과/JC;카메라/NNG;에/JKB
POS,과/JC;통찰/NNG
POS,과/JC;통찰/NNG;의/JKG
NEG,과/JC;폭행/NNG
NEG,과/JC;폭행/NNG;의/JKG
NEG,과/JC;하늘/NNG
NEG,과/JC;하늘/NNG;을/JKO
POS,과/JC;한과/NNG
POS,과/JC;한과/NNG;가/JKS
POS,과/JKB
NEG,과/JKB;같/VA
NEG,과/JKB;같/VA;다/EF
NEUT,과/JKB;관계/NNG
NEUT,과/JKB;관계/NNG;가/JKS
POS,과/JKB;달리/MAG
POS,과/JKB;달리/MAG;튀/VV
POS,과/JKB;대비/NNG
POS,과/JKB;대비/NNG;되/XSV
NEG,과/JKB;마찬가지/NNG
NEG,과/JKB;마찬가지/NNG;이/VCP
NEG,과/JKB;모순/NNG
POS,과/JKB;생필품/NNG
POS,과/JKB;생필품/NNG;을/JKO
POS,과/JKB;영화/NNG
POS,과/JKB;영화/NNG;에/JKB
POS,과/JKB;전통/NNG
POS,과/JKB;전통/NNG;문화/NNG
POS,과/JKB;함께/MAG
POS,과/JKB;함께/MAG;살/VV
POS,과감/XR
POS,과감/XR;하/XSA
POS,과감/XR;하/XSA;게/EC
POS,과거/NNG
POS,과거/NNG;는/JX
POS,과거/NNG;는/JX;제치/VV
NEUT,과거/NNG;로/JKB
NEUT,과거/NNG;로/JKB;들어가/VV
NEG,과거/NNG;의/JKG
NEG,과거/NNG;의/JKG;아픔/NNG
NEG,과다/NNG
NEG,과다/NNG;업무/NNG
NEG,과다/NNG;업무/NNG;좌절감/NNG
NEG,과대/NNG
NEG,과대/NNG;포장/NNG
NEG,과도/NNG
NEG,과도/NNG;하/XSA
NEG,과반수/NNG
NEG,과반수/NNG;의/JKG
NEG,과반수/NNG;의/JKG;석/NNG
NEG,과시/NNG
NEG,과시/NNG;성/XSN
COMP,과연/MAG
COMP,과연/MAG;무엇/NP
COMP,과연/MAG;무엇/NP;이/VCP
NEG,과열/NNG
POS,과열/NNG;과외/NNG
POS,과열/NNG;과외/NNG;나/JC
NEG,과오/NNG
NEG,과오/NNG;를/JKO
NEG,과오/NNG;를/JKO;범하/VV
POS,과외/NNG
POS,과외/NNG;나/JC
POS,과외/NNG;나/JC;고액/NNG
POS,과외/NNG;는/JX
POS,과외/NNG;는/JX;없/VA
NEG,과욕/NNG
NEG,과욕/NNG;이/JKS
NEG,과욕/NNG;이/JKS;앞서/VV
NEG,과잉/NNG
NEG,과장/NNG
NEG,과장/NNG;되/XSV
NEG,과제/NNG
POS,과제/NNG;가*/JKS
POS,과제/NNG;가*/JKS;있/VV
POS,과제/NNG;가/JKS
NEG,과제/NNG;로/JKB
NEG,과제/NNG;로/JKB;남/VV
COMP,과제/NNG;이/VCP
NEG,과중/NNG
NEG,과중/NNG;하/XSA
NEG,과중/XR
NEG,과중/XR;하/XSA
NEG,과학/NNG
NEG,과학/NNG;적/XSN
NEG,관객/NNG
POS,관객/NNG;들/XSN
POS,관객/NNG;들/XSN;의/JKG
NEG,관객/NNG;을/JKO
NEG,관객/NNG;을/JKO;놓/VV
NEG,관계/NNG
NEG,관계/NNG;가/JKS
NEG,관계/NNG;가/JKS;없/VA
NEUT,관계/NNG;가/JKS;있/VV
NEG,관계/NNG;는/JX
NEG,관계/NNG;는/JX;없/VA
POS,관계/NNG;없이/MAG
POS,관계/NNG;없이/MAG;일/NNG
NEG,관계/NNG;에/JKB
NEG,관계/NNG;에/JKB;아무런/MM
NEG,관계자/NNG
NEG,관계자/NNG;들/XSN
NEG,관계자/NNG;들/XSN;과*/JKB
POS,관광/NNG
POS,관광/NNG;교역전/NNG
POS,관광/NNG;교역전/NNG;으로/JKB
POS,관광/NNG;명소/NNG
NEUT,관광객/NNG
NEUT,관광객/NNG;이/JKS
NEUT,관광객/NNG;이/JKS;편중/NNG
POS,관람객/NNG
POS,관람객/NNG;을/JKO
POS,관람객/NNG;을/JKO;끌어당기/VV
NEG,관리/NNG
NEG,관리/NNG;부실/NNG
POS,관심/NNG
POS,관심/NNG;을/JKO
POS,관심/NNG;을/JKO;갖/VV
NEG,관심/NNG;을/JKO;기울이/VV
POS,관심/NNG;을/JKO;끌/VV
POS,관심/NNG;을/JKO;모으/VV
POS,관심/NNG;을/JKO;쏟/VV
POS,관심/NNG;이/JKS
POS,관심/NNG;이/JKS;고조/NNG
POS,관심/NNG;이/JKS;높/VA
POS,관심/NNG;이/JKS;모으/VV
POS,관심/NNG;이/JKS;쏠리/VV
